year,month,value,fetched_at
1956,12,-1.270,2026-08-11 11:38:21
1957,1,-1.310,2026-08-11 11:38:21
1957,2,-1.570,2026-08-11 11:38:21
1957,3,-0.830,2026-08-11 11:38:21
1957,4,-0.810,2026-08-11 11:38:21
1957,5,-0.020,2026-08-11 11:38:21
1957,6,1.530,2026-08-11 11:38:21
1957,7,0.590,2026-08-11 11:38:21
1957,8,0.340,2026-08-11 11:38:21
1957,9,1.840,2026-08-11 11:38:21
1957,10,1.720,2026-08-11 11:38:21
1957,11,1.540,2026-08-11 11:38:21
1957,12,0.460,2026-08-11 11:38:21
1958,1,0.830,2026-08-11 11:38:21
1958,2,0.940,2026-08-11 11:38:21
1958,3,0.620,2026-08-11 11:38:21
1958,4,0.560,2026-08-11 11:38:21
1958,5,1.460,2026-08-11 11:38:21
1958,6,1.820,2026-08-11 11:38:21
1958,7,0.610,2026-08-11 11:38:21
1958,8,1.060,2026-08-11 11:38:21
1958,9,0.770,2026-08-11 11:38:21
1958,10,0.280,2026-08-11 11:38:21
1958,11,0.280,2026-08-11 11:38:21
1958,12,1.140,2026-08-11 11:38:21
1959,1,1.040,2026-08-11 11:38:21
1959,2,0.350,2026-08-11 11:38:21
1959,3,-0.140,2026-08-11 11:38:21
1959,4,-0.160,2026-08-11 11:38:21
1959,5,-0.130,2026-08-11 11:38:21
1959,6,0.230,2026-08-11 11:38:21
1959,7,-0.420,2026-08-11 11:38:21
1959,8,-0.310,2026-08-11 11:38:21
1959,9,-0.530,2026-08-11 11:38:21
1959,10,0.960,2026-08-11 11:38:21
1959,11,1.380,2026-08-11 11:38:21
1959,12,1.020,2026-08-11 11:38:21
1960,1,0.240,2026-08-11 11:38:21
1960,2,0.610,2026-08-11 11:38:21
1960,3,0.230,2026-08-11 11:38:21
1960,4,0.210,2026-08-11 11:38:21
1960,5,0.350,2026-08-11 11:38:21
1960,6,1.200,2026-08-11 11:38:21
1960,7,-0.420,2026-08-11 11:38:21
1960,8,-0.310,2026-08-11 11:38:21
1960,9,-0.960,2026-08-11 11:38:21
1960,10,-0.340,2026-08-11 11:38:21
1960,11,-0.340,2026-08-11 11:38:21
1960,12,0.000,2026-08-11 11:38:21
1961,1,0.890,2026-08-11 11:38:21
1961,2,0.920,2026-08-11 11:38:21
1961,3,0.640,2026-08-11 11:38:21
1961,4,0.280,2026-08-11 11:38:21
1961,5,-0.540,2026-08-11 11:38:21
1961,6,-0.700,2026-08-11 11:38:21
1961,7,-1.230,2026-08-11 11:38:21
1961,8,-0.870,2026-08-11 11:38:21
1961,9,-1.340,2026-08-11 11:38:21
1961,10,-1.780,2026-08-11 11:38:21
1961,11,-1.430,2026-08-11 11:38:21
1961,12,-1.730,2026-08-11 11:38:21
1962,1,-1.000,2026-08-11 11:38:21
1962,2,-0.870,2026-08-11 11:38:21
1962,3,-1.060,2026-08-11 11:38:21
1962,4,-0.950,2026-08-11 11:38:21
1962,5,-1.300,2026-08-11 11:38:21
1962,6,-1.710,2026-08-11 11:38:21
1962,7,-1.830,2026-08-11 11:38:21
1962,8,-0.660,2026-08-11 11:38:21
1962,9,-1.470,2026-08-11 11:38:21
1962,10,-1.760,2026-08-11 11:38:21
1962,11,-0.380,2026-08-11 11:38:21
1962,12,-0.230,2026-08-11 11:38:21
1963,1,0.120,2026-08-11 11:38:21
1963,2,0.150,2026-08-11 11:38:21
1963,3,-0.280,2026-08-11 11:38:21
1963,4,-0.270,2026-08-11 11:38:21
1963,5,-1.260,2026-08-11 11:38:21
1963,6,-0.600,2026-08-11 11:38:21
1963,7,-1.110,2026-08-11 11:38:21
1963,8,-1.010,2026-08-11 11:38:21
1963,9,1.080,2026-08-11 11:38:21
1963,10,0.340,2026-08-11 11:38:21
1963,11,-0.500,2026-08-11 11:38:21
1963,12,0.450,2026-08-11 11:38:21
1964,1,0.340,2026-08-11 11:38:21
1964,2,0.210,2026-08-11 11:38:21
1964,3,-0.710,2026-08-11 11:38:21
1964,4,-1.270,2026-08-11 11:38:21
1964,5,-2.390,2026-08-11 11:38:21
1964,6,-0.860,2026-08-11 11:38:21
1964,7,-1.080,2026-08-11 11:38:21
1964,8,-1.600,2026-08-11 11:38:21
1964,9,-1.350,2026-08-11 11:38:21
1964,10,-0.640,2026-08-11 11:38:21
1964,11,-0.680,2026-08-11 11:38:21
1964,12,-0.620,2026-08-11 11:38:21
1965,1,-0.950,2026-08-11 11:38:21
1965,2,-0.610,2026-08-11 11:38:21
1965,3,-0.170,2026-08-11 11:38:21
1965,4,-0.010,2026-08-11 11:38:21
1965,5,-0.660,2026-08-11 11:38:21
1965,6,-0.760,2026-08-11 11:38:21
1965,7,-0.740,2026-08-11 11:38:21
1965,8,0.320,2026-08-11 11:38:21
1965,9,0.830,2026-08-11 11:38:21
1965,10,0.300,2026-08-11 11:38:21
1965,11,0.470,2026-08-11 11:38:21
1965,12,0.250,2026-08-11 11:38:21
1966,1,-0.670,2026-08-11 11:38:21
1966,2,-0.430,2026-08-11 11:38:21
1966,3,-1.000,2026-08-11 11:38:21
1966,4,-0.370,2026-08-11 11:38:21
1966,5,-0.760,2026-08-11 11:38:21
1966,6,0.100,2026-08-11 11:38:21
1966,7,0.010,2026-08-11 11:38:21
1966,8,-0.290,2026-08-11 11:38:21
1966,9,-0.350,2026-08-11 11:38:21
1966,10,-0.600,2026-08-11 11:38:21
1966,11,-0.710,2026-08-11 11:38:21
1966,12,-0.210,2026-08-11 11:38:21
1967,1,-0.240,2026-08-11 11:38:21
1967,2,-0.250,2026-08-11 11:38:21
1967,3,-0.800,2026-08-11 11:38:21
1967,4,-1.130,2026-08-11 11:38:21
1967,5,-1.540,2026-08-11 11:38:21
1967,6,-1.200,2026-08-11 11:38:21
1967,7,-1.210,2026-08-11 11:38:21
1967,8,-1.550,2026-08-11 11:38:21
1967,9,-0.600,2026-08-11 11:38:21
1967,10,-0.060,2026-08-11 11:38:21
1967,11,0.360,2026-08-11 11:38:21
1967,12,-0.680,2026-08-11 11:38:21
1968,1,-0.650,2026-08-11 11:38:21
1968,2,-0.190,2026-08-11 11:38:21
1968,3,0.080,2026-08-11 11:38:21
1968,4,-0.690,2026-08-11 11:38:21
1968,5,-0.790,2026-08-11 11:38:21
1968,6,0.140,2026-08-11 11:38:21
1968,7,0.440,2026-08-11 11:38:21
1968,8,-0.010,2026-08-11 11:38:21
1968,9,0.260,2026-08-11 11:38:21
1968,10,-0.180,2026-08-11 11:38:21
1968,11,0.030,2026-08-11 11:38:21
1968,12,-0.290,2026-08-11 11:38:21
1969,1,-0.710,2026-08-11 11:38:21
1969,2,-1.220,2026-08-11 11:38:21
1969,3,-1.210,2026-08-11 11:38:21
1969,4,-1.070,2026-08-11 11:38:21
1969,5,-1.060,2026-08-11 11:38:21
1969,6,0.840,2026-08-11 11:38:21
1969,7,-0.370,2026-08-11 11:38:21
1969,8,-0.920,2026-08-11 11:38:21
1969,9,-1.070,2026-08-11 11:38:21
1969,10,0.950,2026-08-11 11:38:21
1969,11,0.580,2026-08-11 11:38:21
1969,12,1.130,2026-08-11 11:38:21
1970,1,1.060,2026-08-11 11:38:21
1970,2,1.010,2026-08-11 11:38:21
1970,3,1.200,2026-08-11 11:38:21
1970,4,0.310,2026-08-11 11:38:21
1970,5,-0.890,2026-08-11 11:38:21
1970,6,-0.120,2026-08-11 11:38:21
1970,7,-0.920,2026-08-11 11:38:21
1970,8,-1.790,2026-08-11 11:38:21
1970,9,-1.680,2026-08-11 11:38:21
1970,10,-1.200,2026-08-11 11:38:21
1970,11,-0.920,2026-08-11 11:38:21
1970,12,-0.910,2026-08-11 11:38:21
1971,1,-1.340,2026-08-11 11:38:21
1971,2,-1.450,2026-08-11 11:38:21
1971,3,-1.550,2026-08-11 11:38:21
1971,4,-1.700,2026-08-11 11:38:21
1971,5,-1.750,2026-08-11 11:38:21
1971,6,-1.860,2026-08-11 11:38:21
1971,7,-2.250,2026-08-11 11:38:21
1971,8,-0.320,2026-08-11 11:38:21
1971,9,-0.170,2026-08-11 11:38:21
1971,10,-0.350,2026-08-11 11:38:21
1971,11,-1.280,2026-08-11 11:38:21
1971,12,-1.770,2026-08-11 11:38:21
1972,1,-2.120,2026-08-11 11:38:21
1972,2,-1.950,2026-08-11 11:38:21
1972,3,-1.530,2026-08-11 11:38:21
1972,4,-1.700,2026-08-11 11:38:21
1972,5,-2.160,2026-08-11 11:38:21
1972,6,-1.840,2026-08-11 11:38:21
1972,7,-1.480,2026-08-11 11:38:21
1972,8,-0.110,2026-08-11 11:38:21
1972,9,-0.200,2026-08-11 11:38:21
1972,10,-0.220,2026-08-11 11:38:21
1972,11,-0.050,2026-08-11 11:38:21
1972,12,-0.370,2026-08-11 11:38:21
1973,1,-0.150,2026-08-11 11:38:21
1973,2,-0.550,2026-08-11 11:38:21
1973,3,-0.880,2026-08-11 11:38:21
1973,4,-1.350,2026-08-11 11:38:21
1973,5,-1.590,2026-08-11 11:38:21
1973,6,-1.440,2026-08-11 11:38:21
1973,7,-1.400,2026-08-11 11:38:21
1973,8,-1.560,2026-08-11 11:38:21
1973,9,-1.050,2026-08-11 11:38:21
1973,10,-1.360,2026-08-11 11:38:21
1973,11,-1.420,2026-08-11 11:38:21
1973,12,-0.890,2026-08-11 11:38:21
1974,1,-0.860,2026-08-11 11:38:21
1974,2,-1.380,2026-08-11 11:38:21
1974,3,-1.210,2026-08-11 11:38:21
1974,4,-0.620,2026-08-11 11:38:21
1974,5,-0.720,2026-08-11 11:38:21
1974,6,-0.370,2026-08-11 11:38:21
1974,7,0.020,2026-08-11 11:38:21
1974,8,-0.270,2026-08-11 11:38:21
1974,9,0.710,2026-08-11 11:38:21
1974,10,0.190,2026-08-11 11:38:21
1974,11,0.610,2026-08-11 11:38:21
1974,12,0.270,2026-08-11 11:38:21
1975,1,-0.650,2026-08-11 11:38:21
1975,2,-0.930,2026-08-11 11:38:21
1975,3,-1.070,2026-08-11 11:38:21
1975,4,-1.790,2026-08-11 11:38:21
1975,5,-2.080,2026-08-11 11:38:21
1975,6,-1.610,2026-08-11 11:38:21
1975,7,-0.840,2026-08-11 11:38:21
1975,8,-1.560,2026-08-11 11:38:21
1975,9,-1.600,2026-08-11 11:38:21
1975,10,-1.590,2026-08-11 11:38:21
1975,11,-1.730,2026-08-11 11:38:21
1975,12,-1.490,2026-08-11 11:38:21
1976,1,-1.080,2026-08-11 11:38:21
1976,2,-1.010,2026-08-11 11:38:21
1976,3,-1.310,2026-08-11 11:38:21
1976,4,-1.380,2026-08-11 11:38:21
1976,5,-1.230,2026-08-11 11:38:21
1976,6,-1.260,2026-08-11 11:38:21
1976,7,0.280,2026-08-11 11:38:21
1976,8,0.970,2026-08-11 11:38:21
1976,9,0.580,2026-08-11 11:38:21
1976,10,1.120,2026-08-11 11:38:21
1976,11,1.330,2026-08-11 11:38:21
1976,12,1.200,2026-08-11 11:38:21
1977,1,1.240,2026-08-11 11:38:21
1977,2,1.510,2026-08-11 11:38:21
1977,3,0.620,2026-08-11 11:38:21
1977,4,-0.250,2026-08-11 11:38:21
1977,5,-0.470,2026-08-11 11:38:21
1977,6,0.030,2026-08-11 11:38:21
1977,7,-0.060,2026-08-11 11:38:21
1977,8,-0.090,2026-08-11 11:38:21
1977,9,-0.640,2026-08-11 11:38:21
1977,10,-0.840,2026-08-11 11:38:21
1977,11,-0.450,2026-08-11 11:38:21
1977,12,-0.060,2026-08-11 11:38:21
1978,1,0.580,2026-08-11 11:38:21
1978,2,0.780,2026-08-11 11:38:21
1978,3,1.130,2026-08-11 11:38:21
1978,4,1.030,2026-08-11 11:38:21
1978,5,0.770,2026-08-11 11:38:21
1978,6,0.330,2026-08-11 11:38:21
1978,7,-1.620,2026-08-11 11:38:21
1978,8,-0.910,2026-08-11 11:38:21
1978,9,-0.780,2026-08-11 11:38:21
1978,10,0.070,2026-08-11 11:38:21
1978,11,-0.010,2026-08-11 11:38:21
1978,12,-0.510,2026-08-11 11:38:21
1979,1,-0.380,2026-08-11 11:38:21
1979,2,-1.290,2026-08-11 11:38:21
1979,3,-0.680,2026-08-11 11:38:21
1979,4,-0.120,2026-08-11 11:38:21
1979,5,0.570,2026-08-11 11:38:21
1979,6,0.220,2026-08-11 11:38:21
1979,7,0.300,2026-08-11 11:38:21
1979,8,0.050,2026-08-11 11:38:21
1979,9,0.880,2026-08-11 11:38:21
1979,10,1.100,2026-08-11 11:38:21
1979,11,0.580,2026-08-11 11:38:21
1979,12,0.060,2026-08-11 11:38:21
1980,1,0.060,2026-08-11 11:38:21
1980,2,0.580,2026-08-11 11:38:21
1980,3,0.620,2026-08-11 11:38:21
1980,4,0.780,2026-08-11 11:38:21
1980,5,0.640,2026-08-11 11:38:21
1980,6,-0.720,2026-08-11 11:38:21
1980,7,-0.210,2026-08-11 11:38:21
1980,8,0.080,2026-08-11 11:38:21
1980,9,-0.130,2026-08-11 11:38:21
1980,10,0.990,2026-08-11 11:38:21
1980,11,0.710,2026-08-11 11:38:21
1980,12,0.300,2026-08-11 11:38:21
1981,1,1.180,2026-08-11 11:38:21
1981,2,1.240,2026-08-11 11:38:21
1981,3,1.220,2026-08-11 11:38:21
1981,4,1.070,2026-08-11 11:38:21
1981,5,1.290,2026-08-11 11:38:21
1981,6,1.820,2026-08-11 11:38:21
1981,7,0.820,2026-08-11 11:38:21
1981,8,-0.050,2026-08-11 11:38:21
1981,9,0.430,2026-08-11 11:38:21
1981,10,-0.090,2026-08-11 11:38:21
1981,11,0.540,2026-08-11 11:38:21
1981,12,0.590,2026-08-11 11:38:21
1982,1,0.110,2026-08-11 11:38:21
1982,2,-0.190,2026-08-11 11:38:21
1982,3,-0.370,2026-08-11 11:38:21
1982,4,-0.700,2026-08-11 11:38:21
1982,5,-1.210,2026-08-11 11:38:21
1982,6,-0.990,2026-08-11 11:38:21
1982,7,0.120,2026-08-11 11:38:21
1982,8,-0.080,2026-08-11 11:38:21
1982,9,0.510,2026-08-11 11:38:21
1982,10,0.150,2026-08-11 11:38:21
1982,11,-0.600,2026-08-11 11:38:21
1982,12,0.160,2026-08-11 11:38:21
1983,1,0.400,2026-08-11 11:38:21
1983,2,0.970,2026-08-11 11:38:21
1983,3,1.730,2026-08-11 11:38:21
1983,4,1.260,2026-08-11 11:38:21
1983,5,1.010,2026-08-11 11:38:21
1983,6,1.900,2026-08-11 11:38:21
1983,7,2.470,2026-08-11 11:38:21
1983,8,1.180,2026-08-11 11:38:21
1983,9,0.470,2026-08-11 11:38:21
1983,10,0.680,2026-08-11 11:38:21
1983,11,1.190,2026-08-11 11:38:21
1983,12,1.720,2026-08-11 11:38:21
1984,1,1.420,2026-08-11 11:38:21
1984,2,1.230,2026-08-11 11:38:21
1984,3,1.560,2026-08-11 11:38:21
1984,4,1.000,2026-08-11 11:38:21
1984,5,0.870,2026-08-11 11:38:21
1984,6,-0.130,2026-08-11 11:38:21
1984,7,-0.350,2026-08-11 11:38:21
1984,8,0.010,2026-08-11 11:38:21
1984,9,0.180,2026-08-11 11:38:21
1984,10,0.430,2026-08-11 11:38:21
1984,11,0.540,2026-08-11 11:38:21
1984,12,0.480,2026-08-11 11:38:21
1985,1,0.870,2026-08-11 11:38:21
1985,2,0.480,2026-08-11 11:38:21
1985,3,-0.340,2026-08-11 11:38:21
1985,4,-0.520,2026-08-11 11:38:21
1985,5,-0.870,2026-08-11 11:38:21
1985,6,0.040,2026-08-11 11:38:21
1985,7,0.520,2026-08-11 11:38:21
1985,8,0.190,2026-08-11 11:38:21
1985,9,0.130,2026-08-11 11:38:21
1985,10,0.140,2026-08-11 11:38:21
1985,11,-0.650,2026-08-11 11:38:21
1985,12,0.330,2026-08-11 11:38:21
1986,1,1.040,2026-08-11 11:38:21
1986,2,1.470,2026-08-11 11:38:21
1986,3,1.680,2026-08-11 11:38:21
1986,4,1.210,2026-08-11 11:38:21
1986,5,0.850,2026-08-11 11:38:21
1986,6,0.620,2026-08-11 11:38:21
1986,7,1.050,2026-08-11 11:38:21
1986,8,-0.190,2026-08-11 11:38:21
1986,9,-0.030,2026-08-11 11:38:21
1986,10,1.000,2026-08-11 11:38:21
1986,11,1.680,2026-08-11 11:38:21
1986,12,1.710,2026-08-11 11:38:21
1987,1,1.470,2026-08-11 11:38:21
1987,2,1.460,2026-08-11 11:38:21
1987,3,1.350,2026-08-11 11:38:21
1987,4,1.380,2026-08-11 11:38:21
1987,5,0.820,2026-08-11 11:38:21
1987,6,0.050,2026-08-11 11:38:21
1987,7,1.380,2026-08-11 11:38:21
1987,8,1.740,2026-08-11 11:38:21
1987,9,1.440,2026-08-11 11:38:21
1987,10,0.680,2026-08-11 11:38:21
1987,11,0.930,2026-08-11 11:38:21
1987,12,0.940,2026-08-11 11:38:21
1988,1,0.230,2026-08-11 11:38:21
1988,2,0.470,2026-08-11 11:38:21
1988,3,0.490,2026-08-11 11:38:21
1988,4,0.340,2026-08-11 11:38:21
1988,5,0.370,2026-08-11 11:38:21
1988,6,0.210,2026-08-11 11:38:21
1988,7,-0.150,2026-08-11 11:38:21
1988,8,-0.880,2026-08-11 11:38:21
1988,9,-0.980,2026-08-11 11:38:21
1988,10,-0.360,2026-08-11 11:38:21
1988,11,-0.060,2026-08-11 11:38:21
1988,12,-0.140,2026-08-11 11:38:21
1989,1,-1.240,2026-08-11 11:38:21
1989,2,-1.450,2026-08-11 11:38:21
1989,3,-1.240,2026-08-11 11:38:21
1989,4,-0.320,2026-08-11 11:38:21
1989,5,-0.090,2026-08-11 11:38:21
1989,6,0.110,2026-08-11 11:38:21
1989,7,0.560,2026-08-11 11:38:21
1989,8,-0.440,2026-08-11 11:38:21
1989,9,-0.570,2026-08-11 11:38:21
1989,10,-0.510,2026-08-11 11:38:21
1989,11,-0.760,2026-08-11 11:38:21
1989,12,-0.100,2026-08-11 11:38:21
1990,1,-0.420,2026-08-11 11:38:21
1990,2,-1.280,2026-08-11 11:38:21
1990,3,-1.240,2026-08-11 11:38:21
1990,4,-0.150,2026-08-11 11:38:21
1990,5,-0.320,2026-08-11 11:38:21
1990,6,-0.250,2026-08-11 11:38:21
1990,7,-0.310,2026-08-11 11:38:21
1990,8,-0.430,2026-08-11 11:38:21
1990,9,-0.260,2026-08-11 11:38:21
1990,10,-1.160,2026-08-11 11:38:21
1990,11,-1.880,2026-08-11 11:38:21
1990,12,-2.220,2026-08-11 11:38:21
1991,1,-1.800,2026-08-11 11:38:21
1991,2,-1.090,2026-08-11 11:38:21
1991,3,-1.110,2026-08-11 11:38:21
1991,4,-1.630,2026-08-11 11:38:21
1991,5,-1.650,2026-08-11 11:38:21
1991,6,-2.250,2026-08-11 11:38:21
1991,7,-1.570,2026-08-11 11:38:21
1991,8,-0.580,2026-08-11 11:38:21
1991,9,0.370,2026-08-11 11:38:21
1991,10,0.410,2026-08-11 11:38:21
1991,11,0.560,2026-08-11 11:38:21
1991,12,-0.210,2026-08-11 11:38:21
1992,1,0.080,2026-08-11 11:38:21
1992,2,0.170,2026-08-11 11:38:21
1992,3,0.120,2026-08-11 11:38:21
1992,4,0.550,2026-08-11 11:38:21
1992,5,1.260,2026-08-11 11:38:21
1992,6,1.220,2026-08-11 11:38:21
1992,7,1.500,2026-08-11 11:38:21
1992,8,0.850,2026-08-11 11:38:21
1992,9,0.450,2026-08-11 11:38:21
1992,10,1.280,2026-08-11 11:38:21
1992,11,1.310,2026-08-11 11:38:21
1992,12,0.330,2026-08-11 11:38:21
1993,1,-0.280,2026-08-11 11:38:21
1993,2,0.020,2026-08-11 11:38:21
1993,3,0.240,2026-08-11 11:38:21
1993,4,1.000,2026-08-11 11:38:21
1993,5,1.790,2026-08-11 11:38:21
1993,6,2.050,2026-08-11 11:38:21
1993,7,1.480,2026-08-11 11:38:21
1993,8,1.960,2026-08-11 11:38:21
1993,9,1.150,2026-08-11 11:38:21
1993,10,1.310,2026-08-11 11:38:21
1993,11,1.130,2026-08-11 11:38:21
1993,12,0.670,2026-08-11 11:38:21
1994,1,0.850,2026-08-11 11:38:21
1994,2,0.330,2026-08-11 11:38:21
1994,3,0.270,2026-08-11 11:38:21
1994,4,0.490,2026-08-11 11:38:21
1994,5,0.550,2026-08-11 11:38:21
1994,6,0.100,2026-08-11 11:38:21
1994,7,-0.910,2026-08-11 11:38:21
1994,8,-0.880,2026-08-11 11:38:21
1994,9,-1.510,2026-08-11 11:38:21
1994,10,-1.060,2026-08-11 11:38:21
1994,11,-1.930,2026-08-11 11:38:21
1994,12,-2.220,2026-08-11 11:38:21
1995,1,-0.860,2026-08-11 11:38:21
1995,2,0.020,2026-08-11 11:38:21
1995,3,0.460,2026-08-11 11:38:21
1995,4,0.490,2026-08-11 11:38:21
1995,5,0.890,2026-08-11 11:38:21
1995,6,1.030,2026-08-11 11:38:21
1995,7,1.000,2026-08-11 11:38:21
1995,8,-0.110,2026-08-11 11:38:21
1995,9,1.220,2026-08-11 11:38:21
1995,10,0.640,2026-08-11 11:38:21
1995,11,0.050,2026-08-11 11:38:21
1995,12,0.440,2026-08-11 11:38:21
1996,1,1.010,2026-08-11 11:38:21
1996,2,1.010,2026-08-11 11:38:21
1996,3,0.850,2026-08-11 11:38:21
1996,4,1.370,2026-08-11 11:38:21
1996,5,2.130,2026-08-11 11:38:21
1996,6,1.100,2026-08-11 11:38:21
1996,7,0.570,2026-08-11 11:38:21
1996,8,-0.660,2026-08-11 11:38:21
1996,9,0.070,2026-08-11 11:38:21
1996,10,0.400,2026-08-11 11:38:21
1996,11,0.380,2026-08-11 11:38:21
1996,12,-0.030,2026-08-11 11:38:21
1997,1,0.440,2026-08-11 11:38:21
1997,2,0.290,2026-08-11 11:38:21
1997,3,0.390,2026-08-11 11:38:21
1997,4,0.730,2026-08-11 11:38:21
1997,5,1.590,2026-08-11 11:38:21
1997,6,2.550,2026-08-11 11:38:21
1997,7,1.490,2026-08-11 11:38:21
1997,8,2.270,2026-08-11 11:38:21
1997,9,1.800,2026-08-11 11:38:21
1997,10,1.780,2026-08-11 11:38:21
1997,11,1.480,2026-08-11 11:38:21
1997,12,0.990,2026-08-11 11:38:21
1998,1,1.050,2026-08-11 11:38:21
1998,2,1.520,2026-08-11 11:38:21
1998,3,1.290,2026-08-11 11:38:21
1998,4,0.030,2026-08-11 11:38:21
1998,5,-0.830,2026-08-11 11:38:21
1998,6,-0.780,2026-08-11 11:38:21
1998,7,-1.160,2026-08-11 11:38:21
1998,8,-0.870,2026-08-11 11:38:21
1998,9,-1.700,2026-08-11 11:38:21
1998,10,-2.230,2026-08-11 11:38:21
1998,11,-0.970,2026-08-11 11:38:21
1998,12,-1.090,2026-08-11 11:38:21
1999,1,-0.780,2026-08-11 11:38:21
1999,2,-1.060,2026-08-11 11:38:21
1999,3,-1.180,2026-08-11 11:38:21
1999,4,-1.850,2026-08-11 11:38:21
1999,5,-2.320,2026-08-11 11:38:21
1999,6,-2.340,2026-08-11 11:38:21
1999,7,-1.870,2026-08-11 11:38:21
1999,8,-1.840,2026-08-11 11:38:21
1999,9,-2.240,2026-08-11 11:38:21
1999,10,-2.540,2026-08-11 11:38:21
1999,11,-2.180,2026-08-11 11:38:21
1999,12,-1.920,2026-08-11 11:38:21
2000,1,-2.200,2026-08-11 11:38:21
2000,2,-1.280,2026-08-11 11:38:21
2000,3,-0.660,2026-08-11 11:38:21
2000,4,-0.630,2026-08-11 11:38:21
2000,5,-0.810,2026-08-11 11:38:21
2000,6,-0.640,2026-08-11 11:38:21
2000,7,-1.510,2026-08-11 11:38:21
2000,8,-1.680,2026-08-11 11:38:21
2000,9,-1.450,2026-08-11 11:38:21
2000,10,-1.610,2026-08-11 11:38:21
2000,11,-1.040,2026-08-11 11:38:21
2000,12,0.000,2026-08-11 11:38:21
2001,1,0.480,2026-08-11 11:38:21
2001,2,-0.010,2026-08-11 11:38:21
2001,3,-0.410,2026-08-11 11:38:21
2001,4,-1.180,2026-08-11 11:38:21
2001,5,-1.120,2026-08-11 11:38:21
2001,6,-1.220,2026-08-11 11:38:21
2001,7,-2.210,2026-08-11 11:38:21
2001,8,-1.680,2026-08-11 11:38:21
2001,9,-1.980,2026-08-11 11:38:21
2001,10,-1.910,2026-08-11 11:38:21
2001,11,-1.250,2026-08-11 11:38:21
2001,12,-1.120,2026-08-11 11:38:21
2002,1,-0.420,2026-08-11 11:38:21
2002,2,-1.510,2026-08-11 11:38:21
2002,3,-1.270,2026-08-11 11:38:21
2002,4,-1.230,2026-08-11 11:38:21
2002,5,-1.300,2026-08-11 11:38:21
2002,6,-1.180,2026-08-11 11:38:21
2002,7,-0.710,2026-08-11 11:38:21
2002,8,0.110,2026-08-11 11:38:21
2002,9,-0.210,2026-08-11 11:38:21
2002,10,-0.200,2026-08-11 11:38:21
2002,11,1.080,2026-08-11 11:38:21
2002,12,1.570,2026-08-11 11:38:21
2003,1,1.450,2026-08-11 11:38:21
2003,2,1.230,2026-08-11 11:38:21
2003,3,1.010,2026-08-11 11:38:21
2003,4,0.360,2026-08-11 11:38:21
2003,5,0.210,2026-08-11 11:38:21
2003,6,-0.420,2026-08-11 11:38:21
2003,7,0.370,2026-08-11 11:38:21
2003,8,0.630,2026-08-11 11:38:21
2003,9,-0.170,2026-08-11 11:38:21
2003,10,0.740,2026-08-11 11:38:21
2003,11,-0.230,2026-08-11 11:38:21
2003,12,-0.600,2026-08-11 11:38:21
2004,1,-0.550,2026-08-11 11:38:21
2004,2,-0.210,2026-08-11 11:38:21
2004,3,-0.150,2026-08-11 11:38:21
2004,4,-0.000,2026-08-11 11:38:21
2004,5,0.610,2026-08-11 11:38:21
2004,6,-0.110,2026-08-11 11:38:21
2004,7,0.040,2026-08-11 11:38:21
2004,8,0.240,2026-08-11 11:38:21
2004,9,0.020,2026-08-11 11:38:21
2004,10,-0.720,2026-08-11 11:38:21
2004,11,-1.220,2026-08-11 11:38:21
2004,12,-0.640,2026-08-11 11:38:21
2005,1,-0.150,2026-08-11 11:38:21
2005,2,-0.010,2026-08-11 11:38:21
2005,3,0.700,2026-08-11 11:38:21
2005,4,0.280,2026-08-11 11:38:21
2005,5,1.360,2026-08-11 11:38:21
2005,6,0.850,2026-08-11 11:38:21
2005,7,0.110,2026-08-11 11:38:21
2005,8,-0.420,2026-08-11 11:38:21
2005,9,-0.990,2026-08-11 11:38:21
2005,10,-2.000,2026-08-11 11:38:21
2005,11,-1.890,2026-08-11 11:38:21
2005,12,-0.100,2026-08-11 11:38:21
2006,1,0.540,2026-08-11 11:38:21
2006,2,0.380,2026-08-11 11:38:21
2006,3,-0.740,2026-08-11 11:38:21
2006,4,-0.540,2026-08-11 11:38:21
2006,5,-0.370,2026-08-11 11:38:21
2006,6,0.210,2026-08-11 11:38:21
2006,7,0.390,2026-08-11 11:38:21
2006,8,-0.850,2026-08-11 11:38:21
2006,9,-1.540,2026-08-11 11:38:21
2006,10,-0.460,2026-08-11 11:38:21
2006,11,-0.810,2026-08-11 11:38:21
2006,12,-0.420,2026-08-11 11:38:21
2007,1,-0.690,2026-08-11 11:38:21
2007,2,-0.710,2026-08-11 11:38:21
2007,3,-1.100,2026-08-11 11:38:21
2007,4,-0.460,2026-08-11 11:38:21
2007,5,-0.290,2026-08-11 11:38:21
2007,6,-0.070,2026-08-11 11:38:21
2007,7,0.430,2026-08-11 11:38:21
2007,8,0.090,2026-08-11 11:38:21
2007,9,-0.970,2026-08-11 11:38:21
2007,10,-2.330,2026-08-11 11:38:21
2007,11,-1.460,2026-08-11 11:38:21
2007,12,-0.870,2026-08-11 11:38:21
2008,1,-1.500,2026-08-11 11:38:21
2008,2,-1.460,2026-08-11 11:38:21
2008,3,-1.260,2026-08-11 11:38:21
2008,4,-1.790,2026-08-11 11:38:21
2008,5,-1.620,2026-08-11 11:38:21
2008,6,-1.850,2026-08-11 11:38:21
2008,7,-1.960,2026-08-11 11:38:21
